Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-06,2025,6,6,†,13.0,,6.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-07,2025,6,7,†,18.0,,7.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-08,2025,6,8,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-09,2025,6,9,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-10,2025,6,10,†,16.0,,9.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-11,2025,6,11,†,13.5,,9.0,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-12,2025,6,12,†,7.5,,4.0,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-13,2025,6,13,†,5.5,,2.5,,4.0,,14.0,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-14,2025,6,14,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-15,2025,6,15,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-16,2025,6,16,†,11.5,,6.5,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-17,2025,6,17,†,9.0,,4.5,,6.8,,11.2,,0.0,,5.2,,0.0,,5.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-18,2025,6,18,†,6.0,,3.0,,4.5,,13.5,,0.0,,4.8,,0.0,,4.8,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-19,2025,6,19,†,7.0,,0.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-20,2025,6,20,†,4.0,,2.0,,3.0,,15.0,,0.0,,11.4,,0.0,,11.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-21,2025,6,21,†,11.5,,2.0,,6.8,,11.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-22,2025,6,22,†,12.0,,8.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-23,2025,6,23,†,10.5,,5.0,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-24,2025,6,24,†,12.0,,6.0,,9.0,,9.0,,0.0,,4.4,,0.0,,4.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-25,2025,6,25,†,6.5,,5.5,,6.0,,12.0,,0.0,,3.8,,0.0,,3.8,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-26,2025,6,26,†,6.5,,4.5,,5.5,,12.5,,0.0,,4.2,,0.0,,4.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-27,2025,6,27,†,5.0,,2.5,,3.8,,14.2,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-28,2025,6,28,†,10.5,,3.5,,7.0,,11.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-29,2025,6,29,†,16.0,,5.5,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-06-30,2025,6,30,†,18.5,,12.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-01,2025,7,1,†,19.0,,12.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-02,2025,7,2,†,12.0,,9.5,,10.8,,7.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-03,2025,7,3,†,9.5,,4.0,,6.8,,11.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-04,2025,7,4,†,13.5,,5.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-05,2025,7,5,†,8.5,,6.0,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-06,2025,7,6,†,12.5,,5.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-07,2025,7,7,†,17.0,,8.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-08,2025,7,8,†,13.5,,8.5,,11.0,,7.0,,0.0,,24.2,,0.0,,24.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-09,2025,7,9,†,10.0,,7.5,,8.8,,9.2,,0.0,,3.4,,0.0,,3.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-10,2025,7,10,†,14.0,,5.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-11,2025,7,11,†,16.0,,8.5,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-12,2025,7,12,†,18.0,,9.5,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-13,2025,7,13,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-14,2025,7,14,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-15,2025,7,15,†,19.5,,8.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-16,2025,7,16,†,17.5,,13.0,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-17,2025,7,17,†,18.5,,10.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-18,2025,7,18,†,14.0,,11.0,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-19,2025,7,19,†,12.5,,7.0,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-20,2025,7,20,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-21,2025,7,21,†,16.0,,9.0,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-22,2025,7,22,†,17.0,,10.0,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-23,2025,7,23,†,17.0,,11.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-24,2025,7,24,†,16.0,,10.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-25,2025,7,25,†,12.0,,8.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-26,2025,7,26,†,12.5,,5.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-27,2025,7,27,†,14.0,,6.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-28,2025,7,28,†,17.0,,7.5,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-29,2025,7,29,†,20.5,,11.0,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-30,2025,7,30,†,22.5,,14.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-07-31,2025,7,31,†,20.5,,15.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-01,2025,8,1,†,18.0,,12.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-02,2025,8,2,†,16.0,,10.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-03,2025,8,3,†,15.0,,9.5,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-04,2025,8,4,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-05,2025,8,5,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-06,2025,8,6,†,10.5,,6.5,,8.5,,9.5,,0.0,,15.6,,0.0,,15.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-07,2025,8,7,†,11.0,,4.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-08,2025,8,8,†,12.5,,6.5,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-09,2025,8,9,†,19.0,,7.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-10,2025,8,10,†,21.0,,14.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-11,2025,8,11,†,22.0,,12.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-12,2025,8,12,†,21.5,,16.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-13,2025,8,13,†,15.5,,12.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-14,2025,8,14,†,12.5,,9.0,,10.8,,7.2,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-15,2025,8,15,†,10.0,,6.0,,8.0,,10.0,,0.0,,22.4,,0.0,,22.4,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-16,2025,8,16,†,7.5,,5.5,,6.5,,11.5,,0.0,,4.2,,0.0,,4.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-17,2025,8,17,†,8.5,,2.0,,5.3,,12.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-18,2025,8,18,†,8.5,,5.0,,6.8,,11.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-19,2025,8,19,†,7.5,,6.0,,6.8,,11.2,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-20,2025,8,20,†,11.0,,5.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-21,2025,8,21,†,16.0,,6.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-22,2025,8,22,†,20.5,,9.5,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-23,2025,8,23,†,23.0,,14.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-24,2025,8,24,†,23.5,,17.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-25,2025,8,25,†,24.0,,17.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-26,2025,8,26,†,24.5,,16.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-27,2025,8,27,†,22.5,,17.0,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-28,2025,8,28,†,19.5,,13.5,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-29,2025,8,29,†,19.0,,14.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-30,2025,8,30,†,16.0,,12.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-08-31,2025,8,31,†,20.0,,11.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-01,2025,9,1,†,23.5,,15.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-02,2025,9,2,†,25.5,,17.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-03,2025,9,3,†,24.0,,18.5,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-04,2025,9,4,†,24.0,,17.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-05,2025,9,5,†,21.5,,16.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-06,2025,9,6,†,21.0,,16.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-07,2025,9,7,†,13.5,,9.5,,11.5,,6.5,,0.0,,31.6,,0.0,,31.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-08,2025,9,8,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-09,2025,9,9,†,15.0,,8.5,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-10,2025,9,10,†,16.0,,10.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-11,2025,9,11,†,16.0,,11.0,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-12,2025,9,12,†,14.5,,7.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-13,2025,9,13,†,14.0,,8.0,,11.0,,7.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-14,2025,9,14,†,8.0,,7.0,,7.5,,10.5,,0.0,,7.2,,0.0,,7.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-15,2025,9,15,†,13.0,,5.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-16,2025,9,16,†,17.5,,9.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-17,2025,9,17,†,14.0,,11.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-18,2025,9,18,†,14.0,,5.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-19,2025,9,19,†,15.0,,9.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-20,2025,9,20,†,11.5,,9.0,,10.3,,7.7,,0.0,,14.2,,0.0,,14.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-21,2025,9,21,†,7.0,,3.0,,5.0,,13.0,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-22,2025,9,22,†,11.0,,3.0,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-23,2025,9,23,†,15.5,,6.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-24,2025,9,24,†,12.5,,9.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-25,2025,9,25,†,7.0,,4.0,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-26,2025,9,26,†,6.0,,1.0,,3.5,,14.5,,0.0,,4.6,,0.0,,4.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-27,2025,9,27,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-28,2025,9,28,†,9.0,,3.5,,6.3,,11.7,,0.0,,23.0,,0.0,,23.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-29,2025,9,29,†,5.5,,4.0,,4.8,,13.2,,0.0,,24.0,,0.0,,24.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-09-30,2025,9,30,†,3.5,,1.5,,2.5,,15.5,,0.0,,12.2,,0.0,,12.2,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-01,2025,10,1,†,3.0,,0.0,,1.5,,16.5,,0.0,,18.6,,0.0,,18.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-02,2025,10,2,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-03,2025,10,3,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-04,2025,10,4,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-05,2025,10,5,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-06,2025,10,6,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-07,2025,10,7,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-08,2025,10,8,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-09,2025,10,9,†,11.0,,-1.5,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-10,2025,10,10,†,10.0,,4.0,,7.0,,11.0,,0.0,,16.6,,0.0,,16.6,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-11,2025,10,11,†,1.5,,0.0,,0.8,,17.2,,0.0,,10.0,,0.0,,10.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-12,2025,10,12,†,-3.5,,-5.0,,-4.3,,22.3,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-13,2025,10,13,†,1.0,,-9.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-14,2025,10,14,†,7.0,,-3.5,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-15,2025,10,15,†,11.5,,3.5,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-16,2025,10,16,†,7.0,,3.0,,5.0,,13.0,,0.0,,3.8,,0.0,,3.8,,0.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-17,2025,10,17,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-18,2025,10,18,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-19,2025,10,19,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-20,2025,10,20,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-21,2025,10,21,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-22,2025,10,22,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-23,2025,10,23,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-24,2025,10,24,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-25,2025,10,25,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-26,2025,10,26,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-27,2025,10,27,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-28,2025,10,28,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-29,2025,10,29,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-30,2025,10,30,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-31,2025,10,31,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-01,2025,11,1,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-02,2025,11,2,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-03,2025,11,3,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-04,2025,11,4,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-05,2025,11,5,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-06,2025,11,6,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-07,2025,11,7,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-08,2025,11,8,,,,,,,,,,,,,,,,,,,,,,,
